Fecha,Provincia,Consumo energético (kWh/m²),Media de residentes,Potencia contratada (kW),Tipo de vivienda,TMEDIA,TMIN,TMAX,VELMEDIA,SOL,PRESMAX,PRESMIN
2014-04,ALICANTE,179.01,4.0,3.7,Piso,18.537449494949495,12.349343434343435,24.723636363636366,3.1758333333333337,9.445555555555556,1011.6727777777778,1006.3055555555554
2014-04,ALICANTE,331.65,2.5,6.0,Adosado,18.537449494949495,12.349343434343435,24.723636363636366,3.1758333333333337,9.445555555555556,1011.6727777777778,1006.3055555555554
2014-04,ALICANTE,379.87,4.4,5.5,Duplex,18.537449494949495,12.349343434343435,24.723636363636366,3.1758333333333337,9.445555555555556,1011.6727777777778,1006.3055555555554
2014-04,ALICANTE,600.0,2.5,5.7,Casa Unifamiliar,18.537449494949495,12.349343434343435,24.723636363636366,3.1758333333333337,9.445555555555556,1011.6727777777778,1006.3055555555554
2014-05,ALICANTE,190.3,3.0,3.8,Piso,18.796529814271747,12.938782991202347,24.657233626588464,2.9412186379928316,8.56989247311828,1013.3956989247312,1009.7301075268817
2014-05,ALICANTE,378.41,4.1,4.2,Adosado,18.796529814271747,12.938782991202347,24.657233626588464,2.9412186379928316,8.56989247311828,1013.3956989247312,1009.7301075268817
2014-05,ALICANTE,450.0,4.5,5.7,Duplex,18.796529814271747,12.938782991202347,24.657233626588464,2.9412186379928316,8.56989247311828,1013.3956989247312,1009.7301075268817
2014-05,ALICANTE,600.0,3.8,6.2,Casa Unifamiliar,18.796529814271747,12.938782991202347,24.657233626588464,2.9412186379928316,8.56989247311828,1013.3956989247312,1009.7301075268817
2014-06,ALICANTE,236.12,4.1,5.2,Piso,23.212222222222223,17.342499999999998,29.08138888888889,2.9551851851851856,10.165555555555557,1012.4799999999999,1008.838888888889
2014-06,ALICANTE,382.96,2.2,3.4,Adosado,23.212222222222223,17.342499999999998,29.08138888888889,2.9551851851851856,10.165555555555557,1012.4799999999999,1008.838888888889
2014-06,ALICANTE,450.0,2.6,6.0,Duplex,23.212222222222223,17.342499999999998,29.08138888888889,2.9551851851851856,10.165555555555557,1012.4799999999999,1008.838888888889
2014-06,ALICANTE,528.95,3.9,6.0,Casa Unifamiliar,23.212222222222223,17.342499999999998,29.08138888888889,2.9551851851851856,10.165555555555557,1012.4799999999999,1008.838888888889
2014-07,ALICANTE,300.0,3.8,6.5,Piso,25.61363147605083,19.795723362658844,31.430738025415444,3.0208077316948287,11.130107526881721,1011.7107526881721,1007.983870967742
2014-07,ALICANTE,305.71,4.4,5.4,Adosado,25.61363147605083,19.795723362658844,31.430738025415444,3.0208077316948287,11.130107526881721,1011.7107526881721,1007.983870967742
2014-07,ALICANTE,398.62,3.7,3.6,Duplex,25.61363147605083,19.795723362658844,31.430738025415444,3.0208077316948287,11.130107526881721,1011.7107526881721,1007.983870967742
2014-07,ALICANTE,510.71,4.9,6.5,Casa Unifamiliar,25.61363147605083,19.795723362658844,31.430738025415444,3.0208077316948287,11.130107526881721,1011.7107526881721,1007.983870967742
2014-08,ALICANTE,194.59,3.9,4.8,Piso,26.40779569892473,20.96989247311828,31.84758064516129,2.9115591397849463,9.73225806451613,1011.3817204301076,1007.7989247311828
2014-08,ALICANTE,400.0,2.6,4.3,Adosado,26.40779569892473,20.96989247311828,31.84758064516129,2.9115591397849463,9.73225806451613,1011.3817204301076,1007.7989247311828
2014-08,ALICANTE,363.87,3.9,6.0,Duplex,26.40779569892473,20.96989247311828,31.84758064516129,2.9115591397849463,9.73225806451613,1011.3817204301076,1007.7989247311828
2014-08,ALICANTE,526.54,2.4,6.6,Casa Unifamiliar,26.40779569892473,20.96989247311828,31.84758064516129,2.9115591397849463,9.73225806451613,1011.3817204301076,1007.7989247311828
2014-09,ALICANTE,259.34,3.2,3.6,Piso,24.585429292929295,19.166393939393938,30.006530303030306,2.351421957671958,7.58,1011.0311111111112,1007.7422222222223
2014-09,ALICANTE,371.66,2.9,5.2,Adosado,24.585429292929295,19.166393939393938,30.006530303030306,2.351421957671958,7.58,1011.0311111111112,1007.7422222222223
2014-09,ALICANTE,411.5,3.0,4.6,Duplex,24.585429292929295,19.166393939393938,30.006530303030306,2.351421957671958,7.58,1011.0311111111112,1007.7422222222223
2014-09,ALICANTE,521.74,2.6,4.0,Casa Unifamiliar,24.585429292929295,19.166393939393938,30.006530303030306,2.351421957671958,7.58,1011.0311111111112,1007.7422222222223
2014-10,ALICANTE,201.65,2.1,6.4,Piso,20.798216031280546,14.928172043010752,26.67329260345389,2.0641193036354326,7.73010752688172,1014.3139784946237,1011.0322580645161
2014-10,ALICANTE,342.22,4.8,5.6,Adosado,20.798216031280546,14.928172043010752,26.67329260345389,2.0641193036354326,7.73010752688172,1014.3139784946237,1011.0322580645161
2014-10,ALICANTE,403.93,2.2,5.9,Duplex,20.798216031280546,14.928172043010752,26.67329260345389,2.0641193036354326,7.73010752688172,1014.3139784946237,1011.0322580645161
2014-10,ALICANTE,460.13,2.6,5.9,Casa Unifamiliar,20.798216031280546,14.928172043010752,26.67329260345389,2.0641193036354326,7.73010752688172,1014.3139784946237,1011.0322580645161
2014-11,ALICANTE,189.33,4.4,5.3,Piso,15.290651515151517,10.639828282828283,19.937767676767677,2.3096759259259256,4.966666666666667,1008.9811111111111,1003.5455555555556
2014-11,ALICANTE,356.88,3.1,4.5,Adosado,15.290651515151517,10.639828282828283,19.937767676767677,2.3096759259259256,4.966666666666667,1008.9811111111111,1003.5455555555556
2014-11,ALICANTE,425.01,3.4,5.1,Duplex,15.290651515151517,10.639828282828283,19.937767676767677,2.3096759259259256,4.966666666666667,1008.9811111111111,1003.5455555555556
2014-11,ALICANTE,555.52,2.0,4.0,Casa Unifamiliar,15.290651515151517,10.639828282828283,19.937767676767677,2.3096759259259256,4.966666666666667,1008.9811111111111,1003.5455555555556
2014-12,ALICANTE,300.0,3.4,4.2,Piso,11.019208211143695,5.735190615835777,16.301881720430107,2.304301075268817,5.897849462365592,1019.9166666666667,1014.9005376344086
2014-12,ALICANTE,336.34,2.4,3.8,Adosado,11.019208211143695,5.735190615835777,16.301881720430107,2.304301075268817,5.897849462365592,1019.9166666666667,1014.9005376344086
2014-12,ALICANTE,389.5,2.2,3.5,Duplex,11.019208211143695,5.735190615835777,16.301881720430107,2.304301075268817,5.897849462365592,1019.9166666666667,1014.9005376344086
2014-12,ALICANTE,600.0,2.2,4.0,Casa Unifamiliar,11.019208211143695,5.735190615835777,16.301881720430107,2.304301075268817,5.897849462365592,1019.9166666666667,1014.9005376344086
2015-01,ALICANTE,222.16,4.6,4.8,Piso,10.51263440860215,4.251075268817204,16.778763440860214,2.5681451612903223,6.9107526881720425,1021.2688172043012,1014.5290322580646
2015-01,ALICANTE,400.0,4.2,4.3,Adosado,10.51263440860215,4.251075268817204,16.778763440860214,2.5681451612903223,6.9107526881720425,1021.2688172043012,1014.5290322580646
2015-01,ALICANTE,371.27,4.1,4.0,Duplex,10.51263440860215,4.251075268817204,16.778763440860214,2.5681451612903223,6.9107526881720425,1021.2688172043012,1014.5290322580646
2015-01,ALICANTE,600.0,3.8,3.6,Casa Unifamiliar,10.51263440860215,4.251075268817204,16.778763440860214,2.5681451612903223,6.9107526881720425,1021.2688172043012,1014.5290322580646
2015-02,ALICANTE,300.0,3.3,5.7,Piso,10.738068181818182,6.216098484848485,15.252651515151515,3.7589285714285716,5.684523809523809,1015.5273809523809,1008.9988095238095
2015-02,ALICANTE,354.96,4.6,4.0,Adosado,10.738068181818182,6.216098484848485,15.252651515151515,3.7589285714285716,5.684523809523809,1015.5273809523809,1008.9988095238095
2015-02,ALICANTE,440.64,2.9,5.5,Duplex,10.738068181818182,6.216098484848485,15.252651515151515,3.7589285714285716,5.684523809523809,1015.5273809523809,1008.9988095238095
2015-02,ALICANTE,496.7,2.1,6.5,Casa Unifamiliar,10.738068181818182,6.216098484848485,15.252651515151515,3.7589285714285716,5.684523809523809,1015.5273809523809,1008.9988095238095
2015-03,ALICANTE,214.35,2.1,5.4,Piso,13.944330400782013,8.298607038123167,19.59337732160313,2.654301075268817,7.264516129032257,1016.5612903225807,1012.1360215053763
2015-03,ALICANTE,352.18,3.2,4.1,Adosado,13.944330400782013,8.298607038123167,19.59337732160313,2.654301075268817,7.264516129032257,1016.5612903225807,1012.1360215053763
2015-03,ALICANTE,400.07,4.8,3.4,Duplex,13.944330400782013,8.298607038123167,19.59337732160313,2.654301075268817,7.264516129032257,1016.5612903225807,1012.1360215053763
2015-03,ALICANTE,489.29,2.1,5.2,Casa Unifamiliar,13.944330400782013,8.298607038123167,19.59337732160313,2.654301075268817,7.264516129032257,1016.5612903225807,1012.1360215053763
2015-04,ALICANTE,199.09,3.6,4.3,Piso,16.25472222222222,10.9675,21.545555555555556,3.1553240740740742,8.117777777777778,1017.1033333333334,1012.5744444444445
