Fecha,Provincia,Consumo energético (kWh/m²),Media de residentes,Potencia contratada (kW),Tipo de vivienda,TMEDIA,TMIN,TMAX,VELMEDIA,SOL,PRESMAX,PRESMIN
2014-04,TOLEDO,175.22,4.3,6.5,Piso,15.519552188552188,8.80820117845118,22.229443602693603,2.6902857142857144,9.451666666666666,950.6080555555556,945.8799999999999
2014-04,TOLEDO,400.0,2.5,3.5,Adosado,15.519552188552188,8.80820117845118,22.229443602693603,2.6902857142857144,9.451666666666666,950.6080555555556,945.8799999999999
2014-04,TOLEDO,450.0,4.9,3.5,Duplex,15.519552188552188,8.80820117845118,22.229443602693603,2.6902857142857144,9.451666666666666,950.6080555555556,945.8799999999999
2014-04,TOLEDO,559.77,4.3,6.3,Casa Unifamiliar,15.519552188552188,8.80820117845118,22.229443602693603,2.6902857142857144,9.451666666666666,950.6080555555556,945.8799999999999
2014-05,TOLEDO,267.47,3.7,3.7,Piso,17.74117302052786,10.372140762463342,25.108475073313784,2.991705069124424,10.824193548387097,951.7145161290323,947.8032258064517
2014-05,TOLEDO,399.99,4.8,3.8,Adosado,17.74117302052786,10.372140762463342,25.108475073313784,2.991705069124424,10.824193548387097,951.7145161290323,947.8032258064517
2014-05,TOLEDO,341.48,2.7,4.9,Duplex,17.74117302052786,10.372140762463342,25.108475073313784,2.991705069124424,10.824193548387097,951.7145161290323,947.8032258064517
2014-05,TOLEDO,472.7,4.9,3.8,Casa Unifamiliar,17.74117302052786,10.372140762463342,25.108475073313784,2.991705069124424,10.824193548387097,951.7145161290323,947.8032258064517
2014-06,TOLEDO,288.09,4.0,5.8,Piso,21.799189393939393,14.214128787878789,29.382613636363637,2.862142857142857,11.888333333333332,952.0875,948.7555555555556
2014-06,TOLEDO,362.53,2.1,4.8,Adosado,21.799189393939393,14.214128787878789,29.382613636363637,2.862142857142857,11.888333333333332,952.0875,948.7555555555556
2014-06,TOLEDO,415.87,3.1,4.9,Duplex,21.799189393939393,14.214128787878789,29.382613636363637,2.862142857142857,11.888333333333332,952.0875,948.7555555555556
2014-06,TOLEDO,485.85,4.7,6.3,Casa Unifamiliar,21.799189393939393,14.214128787878789,29.382613636363637,2.862142857142857,11.888333333333332,952.0875,948.7555555555556
2014-07,TOLEDO,164.37,4.7,5.2,Piso,24.47404424428618,16.679886770935155,32.26798503467858,2.6956528417818744,12.516129032258064,951.9817204301075,948.7911290322581
2014-07,TOLEDO,349.99,3.6,4.7,Adosado,24.47404424428618,16.679886770935155,32.26798503467858,2.6956528417818744,12.516129032258064,951.9817204301075,948.7911290322581
2014-07,TOLEDO,450.0,2.6,5.9,Duplex,24.47404424428618,16.679886770935155,32.26798503467858,2.6956528417818744,12.516129032258064,951.9817204301075,948.7911290322581
2014-07,TOLEDO,578.52,4.4,5.1,Casa Unifamiliar,24.47404424428618,16.679886770935155,32.26798503467858,2.6956528417818744,12.516129032258064,951.9817204301075,948.7911290322581
2014-08,TOLEDO,195.79,2.5,4.4,Piso,25.206836917562722,17.43283154121864,32.98503584229391,2.7800768049155145,12.446774193548388,950.8938172043011,948.3540322580644
2014-08,TOLEDO,362.51,2.6,5.1,Adosado,25.206836917562722,17.43283154121864,32.98503584229391,2.7800768049155145,12.446774193548388,950.8938172043011,948.3540322580644
2014-08,TOLEDO,337.31,3.6,4.9,Duplex,25.206836917562722,17.43283154121864,32.98503584229391,2.7800768049155145,12.446774193548388,950.8938172043011,948.3540322580644
2014-08,TOLEDO,600.0,3.1,5.8,Casa Unifamiliar,25.206836917562722,17.43283154121864,32.98503584229391,2.7800768049155145,12.446774193548388,950.8938172043011,948.3540322580644
2014-09,TOLEDO,274.44,5.0,4.8,Piso,21.368703703703705,15.191990740740742,27.546481481481482,2.2112222222222218,9.066666666666666,952.2377777777779,949.6105555555555
2014-09,TOLEDO,370.88,3.6,5.1,Adosado,21.368703703703705,15.191990740740742,27.546481481481482,2.2112222222222218,9.066666666666666,952.2377777777779,949.6105555555555
2014-09,TOLEDO,450.0,3.9,6.2,Duplex,21.368703703703705,15.191990740740742,27.546481481481482,2.2112222222222218,9.066666666666666,952.2377777777779,949.6105555555555
2014-09,TOLEDO,518.15,4.4,5.5,Casa Unifamiliar,21.368703703703705,15.191990740740742,27.546481481481482,2.2112222222222218,9.066666666666666,952.2377777777779,949.6105555555555
2014-10,TOLEDO,299.97,3.6,4.4,Piso,18.181022785458268,12.312492319508449,24.05139400921659,2.0994623655913975,8.083870967741936,954.9623655913978,951.7373655913979
2014-10,TOLEDO,400.0,3.9,6.5,Adosado,18.181022785458268,12.312492319508449,24.05139400921659,2.0994623655913975,8.083870967741936,954.9623655913978,951.7373655913979
2014-10,TOLEDO,411.72,4.2,6.5,Duplex,18.181022785458268,12.312492319508449,24.05139400921659,2.0994623655913975,8.083870967741936,954.9623655913978,951.7373655913979
2014-10,TOLEDO,527.71,4.8,6.1,Casa Unifamiliar,18.181022785458268,12.312492319508449,24.05139400921659,2.0994623655913975,8.083870967741936,954.9623655913978,951.7373655913979
2014-11,TOLEDO,277.19,2.0,4.1,Piso,11.215681216931216,7.304358465608465,15.130824074074074,2.7085,4.581666666666666,950.6402777777778,945.0247222222222
2014-11,TOLEDO,399.9,2.4,4.4,Adosado,11.215681216931216,7.304358465608465,15.130824074074074,2.7085,4.581666666666666,950.6402777777778,945.0247222222222
2014-11,TOLEDO,450.0,2.3,6.4,Duplex,11.215681216931216,7.304358465608465,15.130824074074074,2.7085,4.581666666666666,950.6402777777778,945.0247222222222
2014-11,TOLEDO,480.15,2.7,5.8,Casa Unifamiliar,11.215681216931216,7.304358465608465,15.130824074074074,2.7085,4.581666666666666,950.6402777777778,945.0247222222222
2014-12,TOLEDO,300.0,2.5,6.1,Piso,6.587648489503328,1.5221031746031746,11.650089605734767,1.8823809523809525,6.314516129032258,959.5908602150537,955.0284946236559
2014-12,TOLEDO,366.38,4.6,3.9,Adosado,6.587648489503328,1.5221031746031746,11.650089605734767,1.8823809523809525,6.314516129032258,959.5908602150537,955.0284946236559
2014-12,TOLEDO,437.6,2.2,4.2,Duplex,6.587648489503328,1.5221031746031746,11.650089605734767,1.8823809523809525,6.314516129032258,959.5908602150537,955.0284946236559
2014-12,TOLEDO,600.0,2.5,6.5,Casa Unifamiliar,6.587648489503328,1.5221031746031746,11.650089605734767,1.8823809523809525,6.314516129032258,959.5908602150537,955.0284946236559
2015-01,TOLEDO,300.0,2.6,3.5,Piso,5.986706349206349,-0.0717869943676396,12.044822068612392,2.478709677419355,7.725806451612903,960.6104838709678,954.2059139784947
2015-01,TOLEDO,400.0,3.4,4.3,Adosado,5.986706349206349,-0.0717869943676396,12.044822068612392,2.478709677419355,7.725806451612903,960.6104838709678,954.2059139784947
2015-01,TOLEDO,450.0,4.4,3.3,Duplex,5.986706349206349,-0.0717869943676396,12.044822068612392,2.478709677419355,7.725806451612903,960.6104838709678,954.2059139784947
2015-01,TOLEDO,600.0,3.5,3.9,Casa Unifamiliar,5.986706349206349,-0.0717869943676396,12.044822068612392,2.478709677419355,7.725806451612903,960.6104838709678,954.2059139784947
2015-02,TOLEDO,179.19,2.7,3.4,Piso,6.154778138528139,1.0280925324675325,11.280005411255411,3.522619047619048,6.7821428571428575,954.6982142857142,948.9675595238095
2015-02,TOLEDO,367.52,4.7,5.5,Adosado,6.154778138528139,1.0280925324675325,11.280005411255411,3.522619047619048,6.7821428571428575,954.6982142857142,948.9675595238095
2015-02,TOLEDO,450.0,2.0,3.7,Duplex,6.154778138528139,1.0280925324675325,11.280005411255411,3.522619047619048,6.7821428571428575,954.6982142857142,948.9675595238095
2015-02,TOLEDO,566.65,4.4,5.1,Casa Unifamiliar,6.154778138528139,1.0280925324675325,11.280005411255411,3.522619047619048,6.7821428571428575,954.6982142857142,948.9675595238095
2015-03,TOLEDO,300.0,3.6,4.0,Piso,10.993915421496066,4.309683470651212,17.67116790020016,2.5419124423963133,7.982258064516128,956.7677419354839,952.4048387096774
2015-03,TOLEDO,312.76,2.2,4.2,Adosado,10.993915421496066,4.309683470651212,17.67116790020016,2.5419124423963133,7.982258064516128,956.7677419354839,952.4048387096774
2015-03,TOLEDO,358.16,3.2,4.6,Duplex,10.993915421496066,4.309683470651212,17.67116790020016,2.5419124423963133,7.982258064516128,956.7677419354839,952.4048387096774
2015-03,TOLEDO,587.8,2.1,3.4,Casa Unifamiliar,10.993915421496066,4.309683470651212,17.67116790020016,2.5419124423963133,7.982258064516128,956.7677419354839,952.4048387096774
2015-04,TOLEDO,195.76,2.8,5.2,Piso,14.19975,8.08126984126984,20.31009656084656,3.194142857142857,9.263333333333332,953.395,948.9902777777777
2015-04,TOLEDO,347.73,3.8,3.6,Adosado,14.19975,8.08126984126984,20.31009656084656,3.194142857142857,9.263333333333332,953.395,948.9902777777777
2015-04,TOLEDO,384.44,3.6,4.1,Duplex,14.19975,8.08126984126984,20.31009656084656,3.194142857142857,9.263333333333332,953.395,948.9902777777777
