Fecha,Provincia,Consumo energético (kWh/m²),Media de residentes,Potencia contratada (kW),Tipo de vivienda,TMEDIA,TMIN,TMAX,VELMEDIA,SOL,PRESMAX,PRESMIN
2014-04,BURGOS,300.0,3.6,3.7,Piso,11.571843434343434,5.470176767676767,17.66872222222222,3.028525252525253,6.628333333333333,923.0916666666667,918.4527777777778
2014-04,BURGOS,400.0,4.2,4.6,Adosado,11.571843434343434,5.470176767676767,17.66872222222222,3.028525252525253,6.628333333333333,923.0916666666667,918.4527777777778
2014-04,BURGOS,438.97,3.6,5.7,Duplex,11.571843434343434,5.470176767676767,17.66872222222222,3.028525252525253,6.628333333333333,923.0916666666667,918.4527777777778
2014-04,BURGOS,497.07,3.2,3.7,Casa Unifamiliar,11.571843434343434,5.470176767676767,17.66872222222222,3.028525252525253,6.628333333333333,923.0916666666667,918.4527777777778
2014-05,BURGOS,188.13,3.8,4.4,Piso,11.661901270772239,5.205400782013686,18.1183284457478,3.589208211143695,8.250806451612904,923.7282258064516,919.6685483870967
2014-05,BURGOS,344.14,3.3,4.8,Adosado,11.661901270772239,5.205400782013686,18.1183284457478,3.589208211143695,8.250806451612904,923.7282258064516,919.6685483870967
2014-05,BURGOS,378.13,2.2,5.5,Duplex,11.661901270772239,5.205400782013686,18.1183284457478,3.589208211143695,8.250806451612904,923.7282258064516,919.6685483870967
2014-05,BURGOS,600.0,3.8,4.1,Casa Unifamiliar,11.661901270772239,5.205400782013686,18.1183284457478,3.589208211143695,8.250806451612904,923.7282258064516,919.6685483870967
2014-06,BURGOS,272.53,4.7,5.8,Piso,16.65358974358974,9.127905982905983,24.178247863247865,3.2064646464646462,9.789166666666667,924.1308333333333,920.6416666666667
2014-06,BURGOS,358.42,4.3,4.3,Adosado,16.65358974358974,9.127905982905983,24.178247863247865,3.2064646464646462,9.789166666666667,924.1308333333333,920.6416666666667
2014-06,BURGOS,363.84,3.5,4.0,Duplex,16.65358974358974,9.127905982905983,24.178247863247865,3.2064646464646462,9.789166666666667,924.1308333333333,920.6416666666667
2014-06,BURGOS,502.25,4.5,5.2,Casa Unifamiliar,16.65358974358974,9.127905982905983,24.178247863247865,3.2064646464646462,9.789166666666667,924.1308333333333,920.6416666666667
2014-07,BURGOS,295.59,4.4,4.1,Piso,18.325868486352356,11.08564929693962,25.55593465674111,3.455557184750733,9.522311827956988,923.4231182795698,920.075
2014-07,BURGOS,377.53,3.1,5.8,Adosado,18.325868486352356,11.08564929693962,25.55593465674111,3.455557184750733,9.522311827956988,923.4231182795698,920.075
2014-07,BURGOS,408.74,4.6,6.3,Duplex,18.325868486352356,11.08564929693962,25.55593465674111,3.455557184750733,9.522311827956988,923.4231182795698,920.075
2014-07,BURGOS,439.24,4.2,5.5,Casa Unifamiliar,18.325868486352356,11.08564929693962,25.55593465674111,3.455557184750733,9.522311827956988,923.4231182795698,920.075
2014-08,BURGOS,165.89,2.7,4.1,Piso,19.023655913978494,11.481451612903227,26.56317204301075,3.18475073313783,9.843010752688171,914.3344086021506,911.0150537634408
2014-08,BURGOS,386.7,2.2,5.8,Adosado,19.023655913978494,11.481451612903227,26.56317204301075,3.18475073313783,9.843010752688171,914.3344086021506,911.0150537634408
2014-08,BURGOS,402.3,2.9,5.7,Duplex,19.023655913978494,11.481451612903227,26.56317204301075,3.18475073313783,9.843010752688171,914.3344086021506,911.0150537634408
